batch,first,inst_code,inst,major_code,major,second,plan_num
本科提前批,历史,1903,"中央司法警官学院(河北,公办)",06,"监狱学(政治工作方向)(只招男生.考生须政治考察合格,参加面试、体检和体能测试且合格.若因疫情等原因不组织面试、体检和体能测试,考生的身体条件按照投档时其电子档案中《2022年普通高等学校招生考生体格检查表》记载的体检项目和我校招生章程规定进行审核并决定是否录取)(我校对考生有身体条件的特殊要求,具体见招生章程)",不限,4
本科提前批,历史,1903,"中央司法警官学院(河北,公办)",07,"司法警察学(只招男生.考生须政治考察合格,参加面试、体检和体能测试且合格.若因疫情等原因不组织面试、体检和体能测试,考生的身体条件按照投档时其电子档案中《2022年普通高等学校招生考生体格检查表》记载的体检项目和我校招生章程规定进行审核并决定是否录取)(我校对考生有身体条件的特殊要求,具体见招生章程)",不限,6
本科提前批,历史,1903,"中央司法警官学院(河北,公办)",09,"侦查学(狱内侦查方向)(只招男生.考生须政治考察合格,参加面试、体检和体能测试且合格.若因疫情等原因不组织面试、体检和体能测试,考生的身体条件按照投档时其电子档案中《2022年普通高等学校招生考生体格检查表》记载的体检项目和我校招生章程规定进行审核并决定是否录取)(我校对考生有身体条件的特殊要求,具体见招生章程)",政治,1
本科提前批,历史,1903,"中央司法警官学院(河北,公办)",10,"禁毒学(戒毒方向)(只招男生.考生须政治考察合格,参加面试、体检和体能测试且合格.若因疫情等原因不组织面试、体检和体能测试,考生的身体条件按照投档时其电子档案中《2022年普通高等学校招生考生体格检查表》记载的体检项目和我校招生章程规定进行审核并决定是否录取)(我校对考生有身体条件的特殊要求,具体见招生章程)",政治,1
本科提前批,历史,P903,"中央司法警官学院(河北,公办)(女)",AB,"监狱学(只招女生.考生须政治考察合格,参加面试、体检和体能测试且合格.若因疫情等原因不组织面试、体检和体能测试,考生的身体条件按照投档时其电子档案中《2022年普通高等学校招生考生体格检查表》记载的体检项目和我校招生章程规定进行审核并决定是否录取)(我校对考生有身体条件的特殊要求,具体见招生章程)［下转第16、17期］",不限,1
本科提前批,物理,1607,"北部湾大学(广西,公办)",16,"航海技术［要求男生身高1.60米及以上,女生身高1.55米及以上,辨色力正常(无色盲无色弱),无复视,双眼裸视力均能达到4.7(0.5)及以上；或双眼裸视力均能达到4.0(0.1)及以上,且矫正视力均能达到4.8(0.6)及以上.由于工作性质特殊,建议女生慎重报考］(详见招生章程)",化学,2
本科提前批,物理,1607,"北部湾大学(广西,公办)",17,"轮机工程［要求身高1.55米及以上,无色盲,无复视,双眼裸视力均能达到4.6(0.4)及以上；或双眼裸视力均能达到4.0(0.1)及以上,且矫正视力均能达到4.6(0.4)及以上.由于工作性质特殊,建议女生慎重报考］(详见招生章程)",化学,1
本科提前批,物理,1607,"北部湾大学(广西,公办)",18,"船舶电子电气工程［要求身高1.55米及以上,无色盲,无复视,双眼裸视力均能达到4.6(0.4)及以上；或双眼裸视力均能达到4.0(0.1)及以上,且矫正视力均能达到4.6(0.4)及以上.由于工作性质特殊,建议女生慎重报考］(详见招生章程)",化学,1
本科提前批,物理,0018,"北京电子科技学院(北京,公办)",01,"密码科学与技术(需面试政审,须达到特控线,招男生2名,报考外语语种为英语)",不限,2
本科提前批,物理,0018,"北京电子科技学院(北京,公办)",02,"信息安全(需面试政审,须达到特控线,招男生2名,报考外语语种为英语)",不限,2
本科提前批,物理,0018,"北京电子科技学院(北京,公办)",03,"计算机科学与技术(需面试政审,须达到特控线,招男生3名,报考外语语种为英语)",不限,3
本科提前批,物理,0018,"北京电子科技学院(北京,公办)",04,"网络空间安全(需面试政审,须达到特控线,招男生2名,报考外语语种为英语)",不限,2
本科提前批,物理,0018,"北京电子科技学院(北京,公办)",05,"电子信息工程(需面试政审,须达到特控线,招男生2名,报考外语语种为英语)",不限,2
本科提前批,物理,0018,"北京电子科技学院(北京,公办)",06,"通信工程(需面试政审,须达到特控线,招男生2名,报考外语语种为英语)",不限,2
本科提前批,物理,P018,"北京电子科技学院(北京,公办)(女)",0B,"信息安全(需面试政审,须达到特控线,招女生1名,报考外语语种为英语)",不限,1
本科提前批,物理,P018,"北京电子科技学院(北京,公办)(女)",0D,"网络空间安全(需面试政审,须达到特控线,招女生1名,报考外语语种为英语)",不限,1
本科提前批,物理,0006,"北京航空航天大学(北京,公办)",2J,"飞行技术(国航)［要求高考成绩(不含政策性加分)达到特殊类型最低录取控制分数线且不低于高考总分满分分值的60％,英语100分以上,体检、政审合格男生报考］",化学,10
本科提前批,物理,0030,"北京外国语大学(北京,公办)",11,俄语(外语口试等要求见2022年招生章程),不限,2
本科提前批,物理,0030,"北京外国语大学(北京,公办)",14,西班牙语(外语口试等要求见2022年招生章程),不限,1
本科提前批,物理,0030,"北京外国语大学(北京,公办)",15,阿拉伯语(外语口试等要求见2022年招生章程),不限,2
本科提前批,物理,0030,"北京外国语大学(北京,公办)",17,朝鲜语(外语口试等要求见2022年招生章程),不限,1
本科提前批,物理,0030,"北京外国语大学(北京,公办)",22,阿尔巴尼亚语(外语口试等要求见2022年招生章程),不限,1
本科提前批,物理,0030,"北京外国语大学(北京,公办)",29,孟加拉语(外语口试等要求见2022年招生章程),不限,1
本科提前批,物理,0032,"北京语言大学(北京,公办)",02,西班牙语(只招英语考生),不限,1
本科提前批,物理,0032,"北京语言大学(北京,公办)",05,日语(只招英语考生),不限,1
本科提前批,物理,0032,"北京语言大学(北京,公办)",08,阿拉伯语(只招英语考生),不限,1
本科提前批,物理,0032,"北京语言大学(北京,公办)",12,葡萄牙语(只招英语考生),不限,1
本科提前批,物理,0032,"北京语言大学(北京,公办)",13,印度尼西亚语(印英复语)(只招英语考生),不限,1
本科提前批,物理,0167,"渤海大学(锦州,公办)",48,"航海技术［体检要求:无色盲(弱)、无复视,男生身高165cm(含)以上,女生身高160cm(含)以上,双眼裸视力均能达4.7(0.5)及以上.不适宜女生报考.非英语语种考生不宜就读,因语种问题无法完成学业,学校不予调整专业.详见《渤海大学2022年招生章程》］",化学,60
本科提前批,物理,0167,"渤海大学(锦州,公办)",49,"轮机工程［体检要求:无色盲(弱)、无复视.身高155cm(含)以上,双眼裸视力均能达4.6(0.4)及以上.不适宜女生报考.非英语语种考生不宜就读,因语种问题无法完成学业,学校不予调整专业.详见《渤海大学2022年招生章程》］",化学,60
本科提前批,物理,0618,"重庆交通大学(重庆,公办)",14,轮机工程,化学,3
本科提前批,物理,0618,"重庆交通大学(重庆,公办)",15,航海技术,化学,4
本科提前批,物理,0618,"重庆交通大学(重庆,公办)",16,船舶电子电气工程,化学,5
本科提前批,物理,0151,"大连海事大学(大连,公办)",A1,"航海技术［1.要求辨色力正常(无色盲无色弱),无复视；身高1.65米及以上；双眼裸视力均达4.7及以上,或双眼裸视力均达4.0及以上且矫正视力均达4.8及以上.2.应达到特殊类型招生相应最低录取控制分数线.3.工作性质特殊,不宜女生报考.4.教学外语课程主要开设英语课.5.其他见招生章程］",不限,70
本科提前批,物理,0151,"大连海事大学(大连,公办)",A2,"轮机工程(海上专业)(1.要求无红绿色盲,无复视；身高1.60米及以上；双眼裸视力均达4.6及以上,或双眼裸视力均达4.0及以上且矫正视力均达4.6及以上.2.应达到特殊类型招生相应最低录取控制分数线.3.工作性质特殊,不宜女生报考.4.教学外语课程主要开设英语课.5.其他见招生章程)",不限,92
本科提前批,物理,0151,"大连海事大学(大连,公办)",A3,"船舶电子电气工程(1.要求无红绿色盲,无复视；身高1.60米及以上；双眼裸视力均达4.6及以上,或双眼裸视力均达4.0及以上且矫正视力均达4.6及以上.2.应达到特殊类型招生相应最低录取控制分数线.3.工作性质特殊,不宜女生报考.4.教学外语课程主要开设英语课.5.其他见招生章程)",不限,18
本科提前批,物理,0158,"大连海洋大学(大连,公办)",B4,"航海技术［无色盲(弱)、无复视.男生身高不低于160cm,双眼裸视力均能达4.7(0.5)及以上；或双眼裸眼视力均能达到4.0(0.1)及以上,且矫正视力均能达4.9(0.8)及以上；由于教学只安排英语授课,非英语语种考生不宜就读；由于工作性质特殊,女生不宜就读.具体见招生章程］(第一年在渤海校区就读,二年级后黄海或渤海校区就读)",化学,55
本科提前批,物理,0158,"大连海洋大学(大连,公办)",B5,"轮机工程［无色盲(弱)、无复视.男生身高不低于155cm,双眼裸视力均能达4.6(0.4)及以上；或双眼裸眼视力均能达到4.0(0.1)及以上,且矫正视力均能达4.6(0.4)及以上.由于教学只安排英语授课,非英语语种考生不宜就读；由于工作性质特殊,女生不宜就读.具体见招生章程］(第一年在渤海校区就读,二年级后黄海或渤海校区就读)",化学,64
本科提前批,物理,0145,"东北大学(沈阳,公办)",1B,数学类(数学与应用数学、信息与计算科学)(须达到特控线),不限,10
本科提前批,物理,0145,"东北大学(沈阳,公办)",1C,应用物理学(须达到特控线),不限,5
本科提前批,物理,0145,"东北大学(沈阳,公办)",1F,"化学类(化学、应用化学)(入学后部分课程采用英文教材和英语授课,外语语种为非英语的考生请慎重报考)(须达到特控线)",化学,20
本科提前批,物理,0145,"东北大学(沈阳,公办)",1G,工科试验班(矿物加工工程、测绘工程、资源勘查工程、环境工程、安全工程、土木工程)(须达到特控线),不限,50
本科提前批,物理,0145,"东北大学(沈阳,公办)",1H,"智能采矿工程(入学后部分课程采用英文教材和英语授课,外语语种为非英语的考生请慎重报考)(须达到特控线)",不限,10
本科提前批,物理,0145,"东北大学(沈阳,公办)",1J,工科试验班(冶金工程、能源与动力工程、新能源科学与工程、环境科学、资源循环科学与工程)(须达到特控线),不限,40
本科提前批,物理,0145,"东北大学(沈阳,公办)",1K,材料类(材料科学与工程、材料成型及控制工程、材料物理)(须达到特控线),不限,35
本科提前批,物理,0145,"东北大学(沈阳,公办)",1L,"材料科学与工程(中外合作办学)［只招收有专业志愿的考生.国内学年学费30000元/年,国外学费(含注册费)4148欧元/年.建议外语语种为英语或法语的考生报考］(须达到特控线)",不限,10
