batch,inst_code,inst,major_code,major,first,second,plan_num
本科批,0459,郑州大学,32,自动化类(自动化、生物医学工程、电气工程及其自动化),物理,不限,14
本科批,0462,郑州轻工业大学,32,新能源科学与工程,物理,不限,2
本科批,0110,中北大学,32,计算机科学与技术,物理,不限,2
本科批,1415,中国地质大学(北京),32,勘查技术与工程,物理,不限,1
本科批,0491,中国地质大学(武汉),32,公共管理类(国土管理与安全应急)(土地资源管理、土地整治工程、应急管理),物理,不限,3
本科批,1413,中国矿业大学(北京),32,测绘类(测绘工程、遥感科学与技术),物理,不限,5
本科批,0019,中国农业大学,32,农林经济管理(中外合作办学),物理,不限,2
本科批,0034,中央财经大学,32,计算机类(计算机科学与技术、信息安全、数据科学与大数据技术),物理,不限,3
本科批,0240,哈尔滨商业大学,32,药学,物理,化学|生物,2
本科批,0798,河北科技师范学院,32,食品科学与工程,物理,化学|生物,5
本科批,0160,锦州医科大学,32,麻醉学,物理,化学|生物,34
本科批,4437,南昌师范学院,32,科学教育(师范类),物理,化学|生物,1
本科批,0384,厦门大学,32,理科试验班(生命科学与医学类)(生物科学、生物技术、基础医学),物理,化学|生物,3
本科批,0123,运城学院,32,园林,物理,化学|生物,5
本科批,0425,中国石油大学(华东),32,地理信息科学,物理,化学|地理,2
本科批,0152,大连工业大学,32,服装设计与工程,历史,化学,16
本科批,2560,云南经济管理学院,32,医学影像技术,历史,化学,1
本科批,0167,渤海大学,32,汉语言文学(师范),历史,不限,131
本科批,3602,长春电子科技学院,32,汉语国际教育,历史,不限,2
本科批,3601,长春工业大学人文信息学院,32,财务管理,历史,不限,3
本科批,3606,长春科技学院,32,汉语国际教育,历史,不限,4
本科批,3662,长春人文学院,32,法学,历史,不限,3
本科批,2026,大连民族大学,32,新闻学,历史,不限,9
本科批,0246,复旦大学,32,社会科学试验班(含政治及行政学、国政等专业)(行政管理、社会学、社会工作),历史,不限,4
本科批,2617,广州城市理工学院,32,电子商务,历史,不限,2
本科批,3644,桂林信息科技学院,32,国际商务,历史,不限,2
本科批,2796,河北工程技术学院,32,国际经济与贸易,历史,不限,4
本科批,3411,河北师范大学汇华学院,32,汉语言文学(师范类),历史,不限,5
本科批,0269,华东师范大学,32,工商管理类(工商管理、会计学、旅游管理),历史,不限,2
本科批,0385,华侨大学,32,风景园林,历史,不限,2
本科批,3604,吉林建筑科技学院,32,风景园林,历史,不限,4
本科批,0964,吉林外国语大学,32,翻译,历史,不限,3
本科批,0732,兰州交通大学,32,法语,历史,不限,1
本科批,0140,辽宁大学,32,法语,历史,不限,9
本科批,1430,辽宁科技学院,32,学前教育,历史,不限,30
本科批,0307,南京农业大学,32,会计学,历史,不限,2
本科批,2544,宁夏理工学院,32,汉语言文学,历史,不限,2
本科批,0422,山东大学,32,工商管理类(工商管理、会计学),历史,不限,2
本科批,3324,山东协和学院,32,审计学,历史,不限,2
本科批,0125,山西财经大学,32,人力资源管理,历史,不限,1
本科批,0560,汕头大学,32,行政管理(智慧城市特色班),历史,不限,3
本科批,0626,四川农业大学,32,人力资源管理,历史,不限,4
本科批,0332,苏州科技大学,32,社会工作,历史,不限,2
本科批,0530,湘潭大学,32,汉语言文学,历史,不限,3
本科批,0762,新疆师范大学,32,学前教育(师范类),历史,不限,2
本科批,1647,浙江传媒学院,32,编辑出版学,历史,不限,1
本科批,0019,中国农业大学,32,农林经济管理(中外合作办学),历史,不限,1
本科批,0052,中央民族大学,32,汉语言文学,历史,不限,3
本科批,0519,湖北文理学院,32,地理科学,历史,化学|地理,2
本科批,0710,长安大学,33,交通运输,物理,化学,2
本科批,0225,东北林业大学,33,交通运输类(交通运输、交通工程),物理,化学,12
本科批,0246,复旦大学,33,自然科学试验班(拔尖学生培养基地)(物理学、大气科学、化学、能源化学、高分子材料与工程、生物科学、生物技术、生态学、环境科学、心理学),物理,化学,3
本科批,1810,海南医学院,33,康复治疗学(中外合作办学),物理,化学,2
本科批,0534,湖南科技大学,33,应用化学,物理,化学,1
本科批,0406,南昌航空大学,33,材料成型及控制工程,物理,化学,2
本科批,3324,山东协和学院,33,康复治疗学,物理,化学,2
本科批,0547,邵阳学院,33,制药工程,物理,化学,3
本科批,1552,四川旅游学院,33,建筑电气与智能化(中外合作办学),物理,化学,2
本科批,0063,天津中医药大学,33,应用统计学,物理,化学,2
本科批,0703,西安建筑科技大学,33,材料类(材料科学与工程、资源循环科学与工程、功能材料、纳米材料与技术),物理,化学,3
本科批,0216,燕山大学,33,智能医学工程,物理,化学,2
本科批,0370,安徽师范大学,33,人工智能,物理,不限,2
本科批,0721,宝鸡文理学院,33,机械设计制造及其自动化,物理,不限,2
本科批,0016,北京建筑大学,33,给排水科学与工程,物理,不限,1
本科批,0022,北京林业大学,33,自动化,物理,不限,3
本科批,0043,北京体育大学,33,体育经济与管理,物理,不限,1
本科批,0167,渤海大学,33,计算机科学与技术,物理,不限,47
本科批,1437,长春工程学院,33,工程管理,物理,不限,2
本科批,3601,长春工业大学人文信息学院,33,金融学,物理,不限,2
本科批,3600,长春光华学院,33,财务管理,物理,不限,3
本科批,3662,长春人文学院,33,计算机科学与技术,物理,不限,4
本科批,0536,长沙理工大学,33,新能源科学与工程,物理,不限,2
本科批,1551,重庆科技学院,33,土木类(土木工程、给排水科学与工程、道路桥梁与渡河工程),物理,不限,5
本科批,1258,大连大学,33,化学工程与工艺,物理,不限,10
本科批,3631,大连东软信息学院,33,人力资源管理,物理,不限,3
本科批,0152,大连工业大学,33,机械工程,物理,不限,55
本科批,0150,大连交通大学,33,工业设计,物理,不限,32
本科批,0036,对外经济贸易大学,33,金融数学,物理,不限,3
本科批,0394,福建师范大学,33,旅游管理类(旅游管理、酒店管理、会展经济与管理),物理,不限,5
本科批,2617,广州城市理工学院,33,大数据管理与应用,物理,不限,2
本科批,0671,贵州财经大学,33,会计学(中外合作办学),物理,不限,4
本科批,1658,海南师范大学,33,经济学类(经济学、税收学、金融学、国际经济与贸易),物理,不限,2
本科批,0094,河北师范大学,33,软件工程,物理,不限,9
本科批,0464,河南科技大学,33,电气工程及其自动化,物理,不限,3
本科批,0212,黑龙江大学,33,物理学,物理,不限,5
本科批,0512,湖北大学,33,新闻传播学类(新闻学、广告学、传播学),物理,不限,2
本科批,1527,湖南城市学院,33,水利水电工程,物理,不限,2
本科批,0532,湖南大学,33,电气工程及其自动化,物理,不限,5
本科批,1342,湖南工程学院,33,土木工程,物理,不限,2
本科批,0404,华东交通大学,33,铁道工程,物理,不限,2
本科批,0385,华侨大学,33,经济学类(经济学、国际经济与贸易、电子商务),物理,不限,2
本科批,3607,吉林动画学院,33,飞行器制造工程,物理,不限,4
本科批,0964,吉林外国语大学,33,商务英语,物理,不限,2
本科批,0421,江西财经大学,33,国际经济与贸易(数字贸易),物理,不限,1
本科批,1779,辽东学院,33,护理学,物理,不限,80
本科批,0140,辽宁大学,33,日语,物理,不限,10
本科批,0147,辽宁工程技术大学,33,电气工程与智能控制,物理,不限,40
本科批,0146,辽宁科技大学,33,旅游管理,物理,不限,4
本科批,1430,辽宁科技学院,33,广告学,物理,不限,20
本科批,0148,辽宁石油化工大学,33,金融学,物理,不限,13
本科批,0451,鲁东大学,33,集成电路设计与集成系统,物理,不限,3
本科批,2795,南昌理工学院,33,大数据管理与应用,物理,不限,3
本科批,1276,南京工程学院,33,通信工程,物理,不限,2
本科批,0603,南宁师范大学,33,计算机科学与技术(师范类),物理,不限,2
本科批,1653,南阳理工学院,33,护理学,物理,不限,1
本科批,0481,南阳师范学院,33,软件工程(数据库技术应用方向),物理,不限,6
本科批,1646,宁波大学,33,日语,物理,不限,2
本科批,1311,三明学院,33,机械设计制造及其自动化,物理,不限,2
本科批,3006,山东英才学院,33,汽车服务工程,物理,不限,7
本科批,0256,上海电力大学,33,电气工程及其自动化(中外合作办学),物理,不限,3
本科批,1632,沈阳工程学院,33,通信工程,物理,不限,24
本科批,0144,沈阳理工大学,33,装甲车辆工程,物理,不限,38
本科批,0610,四川大学,33,数学与应用数学(基地班),物理,不限,2
本科批,0792,天津城建大学,33,机械设计制造及其自动化,物理,不限,1
本科批,0058,天津工业大学,33,数学类(数学与应用数学、信息与计算科学、应用统计学),物理,不限,5
本科批,0065,天津师范大学,33,计算机科学与技术(师范),物理,不限,1
本科批,6405,温州肯恩大学,33,计算机科学与技术(中外合作办学),物理,不限,4
本科批,3239,武汉工程大学邮电与信息工程学院,33,土木工程,物理,不限,2
本科批,1736,西安航空学院,33,物流管理,物理,不限,3
本科批,0697,西北大学,33,地质学,物理,不限,2
本科批,0712,西北农林科技大学,33,智慧水利,物理,不限,2
